timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,IdleTime,Connect
1655453011952,3017,Op-8-GenerateAvatar-1,200,OK,w3sd Workflow 1-1,text,true,,292,364,5,5,http://192.168.0.87:5001/api/avatar,3017,1,0,0,0
1655452993893,21074,Workflow-User-1,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-1,,true,,3366,2383,5,5,null,21074,1,0,1,4
1655453012174,2933,Op-8-GenerateAvatar-2,200,OK,w3sd Workflow 1-2,text,true,,292,364,4,4,http://192.168.0.87:5001/api/avatar,2933,1,0,0,0
1655452994093,21010,Workflow-User-2,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-2,,true,,3366,2383,4,4,null,21010,1,0,3,2
1655452994507,23439,Op-2-GetAnimations-4,200,OK,w3sd Workflow 1-4,text,true,,296,154,3,3,http://192.168.0.87:5001/api/model/character.fbx/animations,23439,1,0,0,1
1655452994704,23683,Op-2-GetAnimations-5,200,OK,w3sd Workflow 1-5,text,true,,296,154,3,3,http://192.168.0.87:5001/api/model/character.fbx/animations,23683,1,0,0,0
1655453017948,3004,Op-3-GetItems-4,200,OK,w3sd Workflow 1-4,text,true,,1298,154,3,3,http://192.168.0.87:5001/api/model/character.fbx/assemblies,3004,1,0,0,0
1655453018388,2853,Op-3-GetItems-5,200,OK,w3sd Workflow 1-5,text,true,,1298,154,3,3,http://192.168.0.87:5001/api/model/character.fbx/assemblies,2853,1,0,0,0
1655453020953,2948,Op-4-HideElement-4,200,OK,w3sd Workflow 1-4,text,true,,292,424,3,3,http://192.168.0.87:5001/api/model/character.fbx/hide,2948,1,0,0,0
1655453021241,2845,Op-4-HideElement-5,200,OK,w3sd Workflow 1-5,text,true,,292,424,3,3,http://192.168.0.87:5001/api/model/character.fbx/hide,2845,1,0,0,1
1655453023901,2906,Op-5-ShowElement-4,200,OK,w3sd Workflow 1-4,text,true,,292,375,3,3,http://192.168.0.87:5001/api/model/character.fbx/show,2906,1,0,0,0
1655453024087,2918,Op-5-ShowElement-5,200,OK,w3sd Workflow 1-5,text,true,,292,375,3,3,http://192.168.0.87:5001/api/model/character.fbx/show,2918,1,0,0,0
1655453026807,2947,Op-6-ChangeTextureColor-4,200,OK,w3sd Workflow 1-4,text,true,,292,388,3,3,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,2947,1,0,0,1
1655453027005,2848,Op-6-ChangeTextureColor-5,200,OK,w3sd Workflow 1-5,text,true,,292,388,3,3,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,2848,1,0,0,1
1655453029754,2993,Op-7-ChangeTextureMaterial-4,200,OK,w3sd Workflow 1-4,text,true,,292,395,3,3,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,2993,1,0,0,1
1655453029853,2948,Op-7-ChangeTextureMaterial-5,200,OK,w3sd Workflow 1-5,text,true,,292,395,3,3,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,2948,1,0,0,1
1655453032801,2879,Op-8-GenerateAvatar-5,200,OK,w3sd Workflow 1-5,text,true,,292,364,3,3,http://192.168.0.87:5001/api/avatar,2879,1,0,0,0
1655452994692,40984,Workflow-User-5,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-5,,true,,3366,2383,3,3,null,40984,1,0,3,3
1655453032747,2959,Op-8-GenerateAvatar-4,200,OK,w3sd Workflow 1-4,text,true,,292,364,2,2,http://192.168.0.87:5001/api/avatar,2959,1,0,0,0
1655452994492,41210,Workflow-User-4,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-4,,true,,3366,2383,2,2,null,41210,1,0,3,3
1655452994304,44946,Op-2-GetAnimations-3,200,OK,w3sd Workflow 1-3,text,true,,296,154,1,1,http://192.168.0.87:5001/api/model/character.fbx/animations,44946,1,0,0,0
1655453039252,2696,Op-3-GetItems-3,200,OK,w3sd Workflow 1-3,text,true,,1298,154,1,1,http://192.168.0.87:5001/api/model/character.fbx/assemblies,2696,1,0,0,0
1655453041948,2672,Op-4-HideElement-3,200,OK,w3sd Workflow 1-3,text,true,,292,424,1,1,http://192.168.0.87:5001/api/model/character.fbx/hide,2672,1,0,0,0
1655453044620,2706,Op-5-ShowElement-3,200,OK,w3sd Workflow 1-3,text,true,,292,375,1,1,http://192.168.0.87:5001/api/model/character.fbx/show,2706,1,0,0,0
1655453047326,2687,Op-6-ChangeTextureColor-3,200,OK,w3sd Workflow 1-3,text,true,,292,388,1,1,http://192.168.0.87:5001/api/model/character.fbx/texturecolor,2687,1,0,0,1
1655453050013,2677,Op-7-ChangeTextureMaterial-3,200,OK,w3sd Workflow 1-3,text,true,,292,395,1,1,http://192.168.0.87:5001/api/model/character.fbx/texturematerial,2677,1,0,0,0
1655453052692,2704,Op-8-GenerateAvatar-3,200,OK,w3sd Workflow 1-3,text,true,,292,364,1,1,http://192.168.0.87:5001/api/avatar,2704,1,0,0,0
1655452994293,61098,Workflow-User-3,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-3,,true,,3366,2383,1,1,null,61098,1,0,4,2
