Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Op-4-HideElement-9,1,10106,10106,10106,0.00,0.000%,.09895,0.02,0.04,246.0
Op-2-GetAnimations-10,1,43152,43152,43152,0.00,0.000%,.02317,0.01,0.00,250.0
Op-6-ChangeTextureColor-2,1,10294,10294,10294,0.00,0.000%,.09714,0.02,0.03,246.0
Op-2-GetAnimations-7,1,45154,45154,45154,0.00,0.000%,.02215,0.01,0.00,250.0
Op-3-GetItems-3,1,42831,42831,42831,0.00,0.000%,.02335,0.03,0.00,1253.0
Op-7-ChangeTextureMaterial-4,1,9945,9945,9945,0.00,0.000%,.10055,0.02,0.03,246.0
Op-3-GetItems-7,1,7780,7780,7780,0.00,0.000%,.12853,0.16,0.02,1253.0
Op-4-HideElement-1,1,37640,37640,37640,0.00,0.000%,.02657,0.01,0.01,246.0
Op-4-HideElement-5,1,15070,15070,15070,0.00,0.000%,.06636,0.02,0.02,246.0
Op-8-GenerateAvatar-4,1,6870,6870,6870,0.00,0.000%,.14556,0.03,0.04,246.0
Workflow-User-4,1,59243,59243,59243,0.00,0.000%,.01688,0.05,0.04,3044.0
Op-4-HideElement-3,1,8868,8868,8868,0.00,0.000%,.11276,0.03,0.04,246.0
Op-4-HideElement-6,1,30582,30582,30582,0.00,0.000%,.03270,0.01,0.01,246.0
Op-5-ShowElement-9,1,20700,20700,20700,0.00,0.000%,.04831,0.01,0.02,246.0
Op-3-GetItems-10,1,21893,21893,21893,0.00,0.000%,.04568,0.06,0.01,1253.0
Op-4-HideElement-8,1,32058,32058,32058,0.00,0.000%,.03119,0.01,0.01,246.0
Op-5-ShowElement-3,1,8202,8202,8202,0.00,0.000%,.12192,0.03,0.04,246.0
Op-6-ChangeTextureColor-9,1,7864,7864,7864,0.00,0.000%,.12716,0.03,0.04,246.0
Op-4-HideElement-7,1,19351,19351,19351,0.00,0.000%,.05168,0.01,0.02,246.0
Op-5-ShowElement-5,1,19787,19787,19787,0.00,0.000%,.05054,0.01,0.02,246.0
Op-7-ChangeTextureMaterial-2,1,34076,34076,34076,0.00,0.000%,.02935,0.01,0.01,246.0
Op-4-HideElement-10,1,13041,13041,13041,0.00,0.000%,.07668,0.02,0.03,246.0
Op-5-ShowElement-7,1,8483,8483,8483,0.00,0.000%,.11788,0.03,0.04,246.0
Op-6-ChangeTextureColor-5,1,8523,8523,8523,0.00,0.000%,.11733,0.03,0.04,246.0
Op-8-GenerateAvatar-2,1,6721,6721,6721,0.00,0.000%,.14879,0.04,0.05,246.0
Workflow-User-2,1,85249,85249,85249,0.00,0.000%,.01173,0.03,0.02,3044.0
Op-5-ShowElement-8,1,16442,16442,16442,0.00,0.000%,.06082,0.01,0.02,246.0
Op-6-ChangeTextureColor-3,1,18935,18935,18935,0.00,0.000%,.05281,0.01,0.02,246.0
Op-6-ChangeTextureColor-7,1,7776,7776,7776,0.00,0.000%,.12860,0.03,0.04,246.0
Op-7-ChangeTextureMaterial-5,1,6804,6804,6804,0.00,0.000%,.14697,0.04,0.05,246.0
Op-6-ChangeTextureColor-8,1,7927,7927,7927,0.00,0.000%,.12615,0.03,0.04,246.0
Op-7-ChangeTextureMaterial-3,1,8015,8015,8015,0.00,0.000%,.12477,0.03,0.04,246.0
Op-7-ChangeTextureMaterial-9,1,25260,25260,25260,0.00,0.000%,.03959,0.01,0.01,246.0
Op-7-ChangeTextureMaterial-7,1,8811,8811,8811,0.00,0.000%,.11349,0.03,0.04,246.0
Op-8-GenerateAvatar-5,1,9384,9384,9384,0.00,0.000%,.10656,0.03,0.03,246.0
Workflow-User-5,1,100918,100918,100918,0.00,0.000%,.00991,0.03,0.02,3044.0
Op-5-ShowElement-10,1,22811,22811,22811,0.00,0.000%,.04384,0.01,0.01,246.0
Op-8-GenerateAvatar-9,1,7860,7860,7860,0.00,0.000%,.12723,0.03,0.04,246.0
Workflow-User-9,1,104403,104403,104403,0.00,0.000%,.00958,0.03,0.02,3044.0
Op-8-GenerateAvatar-3,1,9524,9524,9524,0.00,0.000%,.10500,0.03,0.03,246.0
Workflow-User-3,1,105784,105784,105784,0.00,0.000%,.00945,0.03,0.02,3044.0
Op-6-ChangeTextureColor-10,1,7370,7370,7370,0.00,0.000%,.13569,0.03,0.05,246.0
Op-5-ShowElement-6,1,46962,46962,46962,0.00,0.000%,.02129,0.01,0.01,246.0
Op-7-ChangeTextureMaterial-8,1,17108,17108,17108,0.00,0.000%,.05845,0.01,0.02,246.0
Op-8-GenerateAvatar-7,1,14766,14766,14766,0.00,0.000%,.06772,0.02,0.02,246.0
Workflow-User-7,1,112137,112137,112137,0.00,0.000%,.00892,0.03,0.02,3044.0
Op-7-ChangeTextureMaterial-10,1,6808,6808,6808,0.00,0.000%,.14689,0.04,0.05,246.0
Op-6-ChangeTextureColor-6,1,6672,6672,6672,0.00,0.000%,.14988,0.04,0.05,246.0
Op-5-ShowElement-1,1,62014,62014,62014,0.00,0.000%,.01613,0.00,0.01,246.0
Op-8-GenerateAvatar-10,1,4890,4890,4890,0.00,0.000%,.20450,0.05,0.06,246.0
Workflow-User-10,1,119973,119973,119973,0.00,0.000%,.00834,0.02,0.02,3044.0
Op-6-ChangeTextureColor-1,1,4915,4915,4915,0.00,0.000%,.20346,0.05,0.07,246.0
Op-8-GenerateAvatar-8,1,12928,12928,12928,0.00,0.000%,.07735,0.02,0.02,246.0
Workflow-User-8,1,122966,122966,122966,0.00,0.000%,.00813,0.02,0.02,3044.0
Op-7-ChangeTextureMaterial-1,1,5079,5079,5079,0.00,0.000%,.19689,0.05,0.07,246.0
Op-7-ChangeTextureMaterial-6,1,10897,10897,10897,0.00,0.000%,.09177,0.02,0.03,246.0
Op-8-GenerateAvatar-1,1,4167,4167,4167,0.00,0.000%,.23998,0.06,0.07,246.0
Workflow-User-1,1,130568,130568,130568,0.00,0.000%,.00766,0.02,0.02,3044.0
Op-8-GenerateAvatar-6,1,4116,4116,4116,0.00,0.000%,.24295,0.06,0.07,246.0
Workflow-User-6,1,130575,130575,130575,0.00,0.000%,.00766,0.02,0.02,3044.0
TOTAL,90,23818,4,130575,32429.61,0.000%,.68657,0.45,0.32,676.4
