timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1655412359292,8763,Op-8-GenerateAvatar-37,200,OK,w3sd Workflow 1-37,text,true,,246,313,19,19,http://10.108.196.111/api/avatar,8763,0,1
1655411433015,935032,Workflow-User-37,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-37,,true,,3044,2143,19,19,null,935032,9,3
1655412358688,10070,Op-6-ChangeTextureColor-43,200,OK,w3sd Workflow 1-43,text,true,,246,344,18,18,http://10.111.165.248/api/model/character.fbx/texturecolor,10070,0,1
1655412307740,61361,Op-7-ChangeTextureMaterial-26,200,OK,w3sd Workflow 1-26,text,true,,246,351,18,18,http://10.111.165.248/api/model/character.fbx/texturematerial,61361,0,0
1655412364179,8812,Op-8-GenerateAvatar-15,200,OK,w3sd Workflow 1-15,text,true,,246,313,18,18,http://10.108.196.111/api/avatar,8812,0,0
1655411432698,940163,Workflow-User-15,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-15,,true,,3044,2143,18,18,null,940162,131,3
1655412295508,78686,Op-6-ChangeTextureColor-67,200,OK,w3sd Workflow 1-67,text,true,,246,344,17,17,http://10.111.165.248/api/model/character.fbx/texturecolor,78686,0,0
1655412337949,39605,Op-7-ChangeTextureMaterial-7,200,OK,w3sd Workflow 1-7,text,true,,246,351,17,17,http://10.111.165.248/api/model/character.fbx/texturematerial,39605,0,0
1655412341563,37325,Op-8-GenerateAvatar-28,200,OK,w3sd Workflow 1-28,text,true,,246,313,17,17,http://10.108.196.111/api/avatar,37325,0,0
1655411432848,946036,Workflow-User-28,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-28,,true,,3044,2143,17,17,null,946036,4,2
1655412368758,11134,Op-7-ChangeTextureMaterial-43,200,OK,w3sd Workflow 1-43,text,true,,246,351,16,16,http://10.111.165.248/api/model/character.fbx/texturematerial,11134,0,1
1655412326667,56179,Op-7-ChangeTextureMaterial-64,200,OK,w3sd Workflow 1-64,text,true,,246,351,16,16,http://10.111.165.248/api/model/character.fbx/texturematerial,56179,0,0
1655412367951,15083,Op-8-GenerateAvatar-10,200,OK,w3sd Workflow 1-10,text,true,,246,313,16,16,http://10.108.196.111/api/avatar,15083,0,0
1655411432646,950218,Workflow-User-10,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-10,,true,,3044,2143,16,16,null,950218,171,1
1655412377553,8694,Op-8-GenerateAvatar-7,200,OK,w3sd Workflow 1-7,text,true,,246,313,15,15,http://10.108.196.111/api/avatar,8694,0,0
1655411432583,953437,Workflow-User-7,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-7,,true,,3044,2143,15,15,null,953436,228,2
1655412369100,18203,Op-8-GenerateAvatar-26,200,OK,w3sd Workflow 1-26,text,true,,246,313,14,14,http://10.108.196.111/api/avatar,18203,0,0
1655411432838,954464,Workflow-User-26,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-26,,true,,3044,2143,14,14,null,954464,2,1
1655412173072,214495,Op-7-ChangeTextureMaterial-53,200,OK,w3sd Workflow 1-53,text,true,,246,351,13,13,http://10.111.165.248/api/model/character.fbx/texturematerial,214495,0,1
1655412327334,62560,Op-7-ChangeTextureMaterial-51,200,OK,w3sd Workflow 1-51,text,true,,246,351,13,13,http://10.111.165.248/api/model/character.fbx/texturematerial,62560,0,0
1655412382846,9806,Op-8-GenerateAvatar-64,200,OK,w3sd Workflow 1-64,text,true,,246,313,13,13,http://10.108.196.111/api/avatar,9806,0,0
