id,study,operation,totalcpuusageOS,totalcpuusagepsutils,cpuusagepsutil,memoryusage,timestamp
1,mono_1,Op-1,"[0.28, 0.28, 0.33]","[51.6, 52.3, 54.5]","[[9.2, 100.0], [4.1, 100.0], [56.0, 49.5]]","[20.1, 19.8, 19.6]",1685198570.2849307
1,mono_1,Op-2,"[0.28, 0.33, 0.33]","[52.3, 52.5, 53.8]","[[9.1, 100.0], [96.0, 13.1], [6.2, 98.0]]","[20.1, 19.9, 19.6]",1685198573.0405867
1,mono_1,Op-3,"[0.33, 0.33, 0.39]","[54.7, 52.6, 54.1]","[[33.0, 76.5], [9.0, 100.0], [8.2, 96.9]]","[20.1, 19.8, 19.6]",1685198575.7512417
1,mono_1,Op-4,"[0.33, 0.39, 0.39]","[55.0, 52.8, 54.1]","[[7.1, 100.0], [5.1, 100.0], [6.3, 98.0]]","[20.1, 19.8, 19.6]",1685198578.5138702
1,mono_1,Op-5,"[0.39, 0.39, 0.44]","[52.6, 52.6, 54.8]","[[7.2, 100.0], [6.2, 100.0], [50.0, 54.5]]","[20.1, 19.8, 19.6]",1685198581.2805119
1,mono_1,Op-6,"[0.39, 0.44, 0.44]","[53.5, 52.3, 53.8]","[[8.2, 100.0], [100.0, 6.0], [59.6, 4.1]]","[20.1, 19.8, 18.4]",1685198584.0538538
1,mono_1,Op-7,"[0.44, 0.44, 0.4]","[52.5, 45.2, 1.0]","[[100.0, 5.2], [2.0, 3.0], [0.0, 0.0]]","[20.1, 18.4, 18.4]",1685198586.8206356
1,mono_1,Op-8,"[0.4, 0.4, 0.4]","[3.0, 0.0, 1.0]","[[0.0, 1.0], [2.0, 2.0], [0.0, 0.0]]","[18.4, 18.4, 18.4]",1685198589.6597412
1,mono_1,Op-9,"[0.4, 0.37, 0.37]","[2.0, 0.0, 0.0]","[[0.0, 2.0], [2.0, 2.0], [1.0, 0.0]]","[18.4, 18.4, 18.4]",1685198592.660455
