timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1655440943818,104801,Op-7-ChangeTextureMaterial-18,200,OK,w3sd Workflow 1-18,text,true,,246,351,116,116,http://10.111.165.248/api/model/character.fbx/texturematerial,104801,0,0
1655440823482,225746,Op-6-ChangeTextureColor-30,200,OK,w3sd Workflow 1-30,text,true,,246,344,116,116,http://10.111.165.248/api/model/character.fbx/texturecolor,225745,0,0
1655440878270,172267,Op-8-GenerateAvatar-170,200,OK,w3sd Workflow 1-170,text,true,,246,313,116,116,http://10.108.196.111/api/avatar,172267,0,0
1655438922900,2127635,Workflow-User-170,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-170,,true,,3044,2143,116,116,null,2127635,2,1
1655440976121,74558,Op-8-GenerateAvatar-4,200,OK,w3sd Workflow 1-4,text,true,,246,313,115,115,http://10.108.196.111/api/avatar,74558,0,0
1655438921561,2128665,Workflow-User-4,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-4,,true,,3044,2143,115,115,null,2128664,454,1
1655439804813,1246635,Op-4-HideElement-169,200,OK,w3sd Workflow 1-169,text,true,,246,379,114,114,http://10.97.252.148/api/model/character.fbx/hide,1246635,0,0
1655440941938,109521,Op-8-GenerateAvatar-164,200,OK,w3sd Workflow 1-164,text,true,,246,313,114,114,http://10.108.196.111/api/avatar,109521,0,1
1655438922901,2128555,Workflow-User-164,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-164,,true,,3044,2143,114,114,null,2128555,3,3
1655440981010,74705,Op-8-GenerateAvatar-34,200,OK,w3sd Workflow 1-34,text,true,,246,313,113,113,http://10.108.196.111/api/avatar,74705,0,0
1655438921714,2133842,Workflow-User-34,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-34,,true,,3044,2143,113,113,null,2133842,161,2
1655441045137,11930,Op-8-GenerateAvatar-77,200,OK,w3sd Workflow 1-77,text,true,,246,313,112,112,http://10.108.196.111/api/avatar,11930,0,0
1655438922022,2135044,Workflow-User-77,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-77,,true,,3044,2143,112,112,null,2135043,2,0
1655440595513,471095,Op-5-ShowElement-156,200,OK,w3sd Workflow 1-156,text,true,,246,330,111,111,http://10.97.252.148/api/model/character.fbx/show,471095,0,0
1655440892905,173925,Op-8-GenerateAvatar-1,200,OK,w3sd Workflow 1-1,text,true,,246,313,111,111,http://10.108.196.111/api/avatar,173925,0,1
1655438921546,2144815,Workflow-User-1,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-1,,true,,3044,2143,111,111,null,2144815,469,4
1655440349925,718012,Op-6-ChangeTextureColor-193,200,OK,w3sd Workflow 1-193,text,true,,246,344,110,110,http://10.111.165.248/api/model/character.fbx/texturecolor,718012,0,0
1655440797252,272207,Op-8-GenerateAvatar-7,200,OK,w3sd Workflow 1-7,text,true,,246,313,110,110,http://10.108.196.111/api/avatar,272207,0,0
1655438921576,2147592,Workflow-User-7,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-7,,true,,3044,2143,110,110,null,2147592,291,0
1655440808486,261335,Op-7-ChangeTextureMaterial-29,200,OK,w3sd Workflow 1-29,text,true,,246,351,109,109,http://10.111.165.248/api/model/character.fbx/texturematerial,261335,0,1
1655440884350,186448,Op-6-ChangeTextureColor-91,200,OK,w3sd Workflow 1-91,text,true,,246,344,109,109,http://10.111.165.248/api/model/character.fbx/texturecolor,186448,0,1
1655440906168,166933,Op-7-ChangeTextureMaterial-171,200,OK,w3sd Workflow 1-171,text,true,,246,351,109,109,http://10.111.165.248/api/model/character.fbx/texturematerial,166933,0,0
1655440167761,908209,Op-4-HideElement-119,200,OK,w3sd Workflow 1-119,text,true,,246,379,109,109,http://10.97.252.148/api/model/character.fbx/hide,908209,0,0
1655441023993,52641,Op-7-ChangeTextureMaterial-121,200,OK,w3sd Workflow 1-121,text,true,,246,351,109,109,http://10.111.165.248/api/model/character.fbx/texturematerial,52641,0,0
1655440976557,100886,Op-7-ChangeTextureMaterial-8,200,OK,w3sd Workflow 1-8,text,true,,246,351,109,109,http://10.111.165.248/api/model/character.fbx/texturematerial,100886,0,1
1655440617573,460290,Op-6-ChangeTextureColor-134,200,OK,w3sd Workflow 1-134,text,true,,246,344,109,109,http://10.111.165.248/api/model/character.fbx/texturecolor,460290,0,0
1655440803048,277960,Op-7-ChangeTextureMaterial-57,200,OK,w3sd Workflow 1-57,text,true,,246,351,109,109,http://10.111.165.248/api/model/character.fbx/texturematerial,277960,0,0
1655441001180,80332,Op-6-ChangeTextureColor-27,200,OK,w3sd Workflow 1-27,text,true,,246,344,109,109,http://10.111.165.248/api/model/character.fbx/texturecolor,80332,0,0
1655440808404,276830,Op-7-ChangeTextureMaterial-152,200,OK,w3sd Workflow 1-152,text,true,,246,351,109,109,http://10.111.165.248/api/model/character.fbx/texturematerial,276830,0,1
1655441049228,36487,Op-7-ChangeTextureMaterial-30,200,OK,w3sd Workflow 1-30,text,true,,246,351,109,109,http://10.111.165.248/api/model/character.fbx/texturematerial,36487,0,0
1655440856964,229225,Op-8-GenerateAvatar-160,200,OK,w3sd Workflow 1-160,text,true,,246,313,109,109,http://10.108.196.111/api/avatar,229225,0,0
1655438922903,2163285,Workflow-User-160,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-160,,true,,3044,2143,109,109,null,2163285,2,2
1655440287287,806236,Op-7-ChangeTextureMaterial-58,200,OK,w3sd Workflow 1-58,text,true,,246,351,108,108,http://10.111.165.248/api/model/character.fbx/texturematerial,806236,0,0
1655440882208,212362,Op-7-ChangeTextureMaterial-188,200,OK,w3sd Workflow 1-188,text,true,,246,351,108,108,http://10.111.165.248/api/model/character.fbx/texturematerial,212362,0,0
1655440941110,157829,Op-6-ChangeTextureColor-38,200,OK,w3sd Workflow 1-38,text,true,,246,344,108,108,http://10.111.165.248/api/model/character.fbx/texturecolor,157829,0,1
1655440797773,302160,Op-7-ChangeTextureMaterial-28,200,OK,w3sd Workflow 1-28,text,true,,246,351,108,108,http://10.111.165.248/api/model/character.fbx/texturematerial,302160,0,0
1655441024061,81258,Op-4-HideElement-109,200,OK,w3sd Workflow 1-109,text,true,,246,379,108,108,http://10.97.252.148/api/model/character.fbx/hide,81258,0,0
1655440992690,112654,Op-7-ChangeTextureMaterial-17,200,OK,w3sd Workflow 1-17,text,true,,246,351,108,108,http://10.111.165.248/api/model/character.fbx/texturematerial,112654,0,0
1655441085716,20097,Op-8-GenerateAvatar-30,200,OK,w3sd Workflow 1-30,text,true,,246,313,108,108,http://10.108.196.111/api/avatar,20097,0,0
1655438921750,2183885,Workflow-User-30,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-30,,true,,3044,2143,108,108,null,2183884,178,1
1655440981476,124385,Op-7-ChangeTextureMaterial-92,200,OK,w3sd Workflow 1-92,text,true,,246,351,107,107,http://10.111.165.248/api/model/character.fbx/texturematerial,124385,0,0
1655440724772,381900,Op-8-GenerateAvatar-22,200,OK,w3sd Workflow 1-22,text,true,,246,313,107,107,http://10.108.196.111/api/avatar,381900,0,0
1655438921664,2184761,Workflow-User-22,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-22,,true,,3044,2143,107,107,null,2184761,247,3
1655440907533,199202,Op-5-ShowElement-85,200,OK,w3sd Workflow 1-85,text,true,,246,330,106,106,http://10.97.252.148/api/model/character.fbx/show,199202,0,0
1655440083450,1023538,Op-6-ChangeTextureColor-124,200,OK,w3sd Workflow 1-124,text,true,,246,344,106,106,http://10.111.165.248/api/model/character.fbx/texturecolor,1023538,0,0
1655440165936,941387,Op-5-ShowElement-21,200,OK,w3sd Workflow 1-21,text,true,,246,330,106,106,http://10.97.252.148/api/model/character.fbx/show,941387,0,0
1655441001534,105939,Op-7-ChangeTextureMaterial-132,200,OK,w3sd Workflow 1-132,text,true,,246,351,106,106,http://10.111.165.248/api/model/character.fbx/texturematerial,105939,0,0
1655441066609,41840,Op-6-ChangeTextureColor-156,200,OK,w3sd Workflow 1-156,text,true,,246,344,106,106,http://10.111.165.248/api/model/character.fbx/texturecolor,41840,0,0
1655440707226,403637,Op-8-GenerateAvatar-179,200,OK,w3sd Workflow 1-179,text,true,,246,313,106,106,http://10.108.196.111/api/avatar,403637,0,0
1655438922897,2187954,Workflow-User-179,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-179,,true,,3044,2143,106,106,null,2187953,12,1
1655441046969,70445,Op-6-ChangeTextureColor-130,200,OK,w3sd Workflow 1-130,text,true,,246,344,105,105,http://10.111.165.248/api/model/character.fbx/texturecolor,70445,0,1
1655441077863,39583,Op-7-ChangeTextureMaterial-134,200,OK,w3sd Workflow 1-134,text,true,,246,351,105,105,http://10.111.165.248/api/model/character.fbx/texturematerial,39583,0,0
1655440988478,130203,Op-5-ShowElement-115,200,OK,w3sd Workflow 1-115,text,true,,246,330,105,105,http://10.97.252.148/api/model/character.fbx/show,130203,0,0
1655441081512,37695,Op-7-ChangeTextureMaterial-27,200,OK,w3sd Workflow 1-27,text,true,,246,351,105,105,http://10.111.165.248/api/model/character.fbx/texturematerial,37695,0,1
1655441021294,99092,Op-8-GenerateAvatar-67,200,OK,w3sd Workflow 1-67,text,true,,246,313,105,105,http://10.108.196.111/api/avatar,99091,0,0
1655438921901,2198368,Workflow-User-67,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-67,,true,,3044,2143,105,105,null,2198367,117,2
1655440893543,227803,Op-7-ChangeTextureMaterial-180,200,OK,w3sd Workflow 1-180,text,true,,246,351,104,104,http://10.111.165.248/api/model/character.fbx/texturematerial,227803,0,0
1655440939727,191704,Op-8-GenerateAvatar-113,200,OK,w3sd Workflow 1-113,text,true,,246,313,104,104,http://10.108.196.111/api/avatar,191704,0,0
1655438922413,2209017,Workflow-User-113,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-113,,true,,3044,2143,104,104,null,2209016,1,3
1655441051448,80527,Op-5-ShowElement-169,200,OK,w3sd Workflow 1-169,text,true,,246,330,103,103,http://10.97.252.148/api/model/character.fbx/show,80527,0,0
1655441093524,40284,Op-8-GenerateAvatar-58,200,OK,w3sd Workflow 1-58,text,true,,246,313,103,103,http://10.108.196.111/api/avatar,40284,0,0
1655438921831,2211819,Workflow-User-58,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-58,,true,,3044,2143,103,103,null,2211819,158,4
1655440937287,197315,Op-7-ChangeTextureMaterial-11,200,OK,w3sd Workflow 1-11,text,true,,246,351,102,102,http://10.111.165.248/api/model/character.fbx/texturematerial,197315,0,0
1655440952897,184321,Op-8-GenerateAvatar-49,200,OK,w3sd Workflow 1-49,text,true,,246,313,102,102,http://10.108.196.111/api/avatar,184321,0,1
1655438921799,2215257,Workflow-User-49,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-49,,true,,3044,2143,102,102,null,2215257,162,3
1655441107472,35096,Op-8-GenerateAvatar-132,200,OK,w3sd Workflow 1-132,text,true,,246,313,101,101,http://10.108.196.111/api/avatar,35096,0,0
1655438922924,2219642,Workflow-User-132,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-132,,true,,3044,2143,101,101,null,2219642,3,0
1655440890146,253378,Op-6-ChangeTextureColor-173,200,OK,w3sd Workflow 1-173,text,true,,246,344,100,100,http://10.111.165.248/api/model/character.fbx/texturecolor,253378,0,0
1655440965316,178303,Op-8-GenerateAvatar-54,200,OK,w3sd Workflow 1-54,text,true,,246,313,100,100,http://10.108.196.111/api/avatar,178303,0,0
1655438921813,2221650,Workflow-User-54,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-54,,true,,3044,2143,100,100,null,2221650,157,2
1655440965316,178949,Op-8-GenerateAvatar-40,200,OK,w3sd Workflow 1-40,text,true,,246,313,99,99,http://10.108.196.111/api/avatar,178949,0,0
1655438921751,2222337,Workflow-User-40,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-40,,true,,3044,2143,99,99,null,2222337,178,1
1655441105320,40270,Op-5-ShowElement-109,200,OK,w3sd Workflow 1-109,text,true,,246,330,98,98,http://10.97.252.148/api/model/character.fbx/show,40270,0,0
1655440737927,408136,Op-6-ChangeTextureColor-23,200,OK,w3sd Workflow 1-23,text,true,,246,344,98,98,http://10.111.165.248/api/model/character.fbx/texturecolor,408136,0,0
1655441070799,75405,Op-7-ChangeTextureMaterial-91,200,OK,w3sd Workflow 1-91,text,true,,246,351,98,98,http://10.111.165.248/api/model/character.fbx/texturematerial,75405,0,0
1655440197962,948889,Op-4-HideElement-147,200,OK,w3sd Workflow 1-147,text,true,,246,379,98,98,http://10.97.252.148/api/model/character.fbx/hide,948888,0,0
1655440790511,356680,Op-5-ShowElement-98,200,OK,w3sd Workflow 1-98,text,true,,246,330,98,98,http://10.97.252.148/api/model/character.fbx/show,356680,0,0
1655440916859,231901,Op-7-ChangeTextureMaterial-194,200,OK,w3sd Workflow 1-194,text,true,,246,351,98,98,http://10.111.165.248/api/model/character.fbx/texturematerial,231901,0,0
1655441131975,20750,Op-6-ChangeTextureColor-169,200,OK,w3sd Workflow 1-169,text,true,,246,344,98,98,http://10.111.165.248/api/model/character.fbx/texturecolor,20750,0,0
1655440866147,288150,Op-8-GenerateAvatar-136,200,OK,w3sd Workflow 1-136,text,true,,246,313,98,98,http://10.108.196.111/api/avatar,288150,0,0
1655438922923,2231371,Workflow-User-136,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-136,,true,,3044,2143,98,98,null,2231371,3,0
1655441048619,109164,Op-8-GenerateAvatar-18,200,OK,w3sd Workflow 1-18,text,true,,246,313,97,97,http://10.108.196.111/api/avatar,109164,0,0
1655438921647,2235938,Workflow-User-18,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-18,,true,,3044,2143,97,97,null,2235938,198,0
1655440685570,473452,Op-4-HideElement-95,200,OK,w3sd Workflow 1-95,text,true,,246,379,96,96,http://10.97.252.148/api/model/character.fbx/hide,473452,0,0
1655441094571,65511,Op-8-GenerateAvatar-188,200,OK,w3sd Workflow 1-188,text,true,,246,313,96,96,http://10.108.196.111/api/avatar,65511,0,0
1655438922942,2237140,Workflow-User-188,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-188,,true,,3044,2143,96,96,null,2237139,1,3
1655440844851,317181,Op-8-GenerateAvatar-86,200,OK,w3sd Workflow 1-86,text,true,,246,313,95,95,http://10.108.196.111/api/avatar,317181,0,1
1655438922179,2239841,Workflow-User-86,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-86,,true,,3044,2143,95,95,null,2239838,12,5
1655440257939,905946,Op-4-HideElement-192,200,OK,w3sd Workflow 1-192,text,true,,246,379,94,94,http://10.97.252.148/api/model/character.fbx/hide,905946,0,1
1655439729392,1435204,Op-5-ShowElement-176,200,OK,w3sd Workflow 1-176,text,true,,246,330,94,94,http://10.97.252.148/api/model/character.fbx/show,1435204,0,0
1655440965116,199818,Op-7-ChangeTextureMaterial-155,200,OK,w3sd Workflow 1-155,text,true,,246,351,94,94,http://10.111.165.248/api/model/character.fbx/texturematerial,199818,0,1
1655441042801,126708,Op-7-ChangeTextureMaterial-141,200,OK,w3sd Workflow 1-141,text,true,,246,351,94,94,http://10.111.165.248/api/model/character.fbx/texturematerial,126708,0,1
1655440784795,385571,Op-8-GenerateAvatar-187,200,OK,w3sd Workflow 1-187,text,true,,246,313,94,94,http://10.108.196.111/api/avatar,385571,0,0
1655438922893,2247460,Workflow-User-187,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-187,,true,,3044,2143,94,94,null,2247460,13,0
1655440839212,336671,Op-8-GenerateAvatar-6,200,OK,w3sd Workflow 1-6,text,true,,246,313,93,93,http://10.108.196.111/api/avatar,336671,0,0
1655438921572,2254000,Workflow-User-6,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-6,,true,,3044,2143,93,93,null,2254000,311,2
1655441146063,29946,Op-7-ChangeTextureMaterial-23,200,OK,w3sd Workflow 1-23,text,true,,246,351,92,92,http://10.111.165.248/api/model/character.fbx/texturematerial,29945,0,0
1655440501734,676545,Op-7-ChangeTextureMaterial-162,200,OK,w3sd Workflow 1-162,text,true,,246,351,92,92,http://10.111.165.248/api/model/character.fbx/texturematerial,676545,0,0
1655440542395,640113,Op-8-GenerateAvatar-195,200,OK,w3sd Workflow 1-195,text,true,,246,313,92,92,http://10.108.196.111/api/avatar,640113,0,0
1655438922977,2259530,Workflow-User-195,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-195,,true,,3044,2143,92,92,null,2259529,1,3
1655441099933,82754,Op-8-GenerateAvatar-28,200,OK,w3sd Workflow 1-28,text,true,,246,313,91,91,http://10.108.196.111/api/avatar,82754,0,0
1655438921699,2260797,Workflow-User-28,200,"Number of samples in transaction : 8, number of failing samples : 0",w3sd Workflow 1-28,,true,,3044,2143,91,91,null,2260797,192,0
1655440355067,828885,Op-7-ChangeTextureMaterial-94,200,OK,w3sd Workflow 1-94,text,true,,246,351,90,90,http://10.111.165.248/api/model/character.fbx/texturematerial,828885,0,0
1655441048474,138160,Op-8-GenerateAvatar-129,200,OK,w3sd Workflow 1-129,text,true,,246,313,90,90,http://10.108.196.111/api/avatar,138160,0,1
