Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Op-3-GetItems-13,1,3983,3983,3983,0.00,0.000%,.25107,0.32,0.04,1298.0
Op-4-HideElement-9,1,180199,180199,180199,0.00,0.000%,.00555,0.00,0.00,292.0
Op-3-GetItems-11,1,190504,190504,190504,0.00,0.000%,.00525,0.01,0.00,1298.0
Op-3-GetItems-48,1,341514,341514,341514,0.00,0.000%,.00293,0.00,0.00,1298.0
Op-5-ShowElement-9,1,4326,4326,4326,0.00,0.000%,.23116,0.07,0.08,292.0
Op-4-HideElement-48,1,4081,4081,4081,0.00,0.000%,.24504,0.07,0.10,292.0
Op-6-ChangeTextureColor-9,1,3879,3879,3879,0.00,0.000%,.25780,0.07,0.10,292.0
Op-5-ShowElement-48,1,3823,3823,3823,0.00,0.000%,.26157,0.07,0.10,292.0
Op-7-ChangeTextureMaterial-9,1,4072,4072,4072,0.00,0.000%,.24558,0.07,0.09,292.0
Op-7-ChangeTextureMaterial-65,1,19714,19714,19714,0.00,0.000%,.05073,0.01,0.02,292.0
Op-8-GenerateAvatar-9,1,4029,4029,4029,0.00,0.000%,.24820,0.07,0.09,292.0
Workflow-User-9,1,429858,429858,429858,0.00,0.000%,.00233,0.01,0.01,3366.0
Op-6-ChangeTextureColor-24,1,293094,293094,293094,0.00,0.000%,.00341,0.00,0.00,292.0
Op-3-GetItems-30,1,195432,195432,195432,0.00,0.000%,.00512,0.01,0.00,1298.0
Op-7-ChangeTextureMaterial-24,1,3713,3713,3713,0.00,0.000%,.26932,0.08,0.10,292.0
Op-2-GetAnimations-67,1,436988,436988,436988,0.00,0.000%,.00229,0.00,0.00,296.0
Op-8-GenerateAvatar-24,1,6031,6031,6031,0.00,0.000%,.16581,0.05,0.06,292.0
Workflow-User-24,1,442917,442917,442917,0.00,0.000%,.00226,0.01,0.01,3366.0
Op-3-GetItems-67,1,5441,5441,5441,0.00,0.000%,.18379,0.23,0.03,1298.0
Op-6-ChangeTextureColor-48,1,18006,18006,18006,0.00,0.000%,.05554,0.02,0.02,292.0
Op-4-HideElement-67,1,3956,3956,3956,0.00,0.000%,.25278,0.07,0.10,292.0
Op-7-ChangeTextureMaterial-48,1,4261,4261,4261,0.00,0.000%,.23469,0.07,0.09,292.0
Op-5-ShowElement-67,1,3927,3927,3927,0.00,0.000%,.25465,0.07,0.09,292.0
Op-2-GetAnimations-57,1,450566,450566,450566,0.00,0.000%,.00222,0.00,0.00,296.0
Op-3-GetItems-60,1,349235,349235,349235,0.00,0.000%,.00286,0.00,0.00,1298.0
Op-2-GetAnimations-64,1,454620,454620,454620,0.00,0.000%,.00220,0.00,0.00,296.0
Op-4-HideElement-60,1,3997,3997,3997,0.00,0.000%,.25019,0.07,0.10,292.0
Op-6-ChangeTextureColor-4,1,240171,240171,240171,0.00,0.000%,.00416,0.00,0.00,292.0
Op-5-ShowElement-60,1,3733,3733,3733,0.00,0.000%,.26788,0.08,0.10,292.0
Op-7-ChangeTextureMaterial-4,1,4090,4090,4090,0.00,0.000%,.24450,0.07,0.09,292.0
Op-6-ChangeTextureColor-20,1,278614,278614,278614,0.00,0.000%,.00359,0.00,0.00,292.0
Op-8-GenerateAvatar-4,1,3818,3818,3818,0.00,0.000%,.26192,0.07,0.09,292.0
Workflow-User-4,1,467606,467606,467606,0.00,0.000%,.00214,0.01,0.00,3366.0
Op-7-ChangeTextureMaterial-20,1,3944,3944,3944,0.00,0.000%,.25355,0.07,0.10,292.0
Op-4-HideElement-59,1,360837,360837,360837,0.00,0.000%,.00277,0.00,0.00,292.0
Op-8-GenerateAvatar-20,1,3855,3855,3855,0.00,0.000%,.25940,0.07,0.09,292.0
Workflow-User-20,1,474636,474636,474636,0.00,0.000%,.00211,0.01,0.00,3366.0
Op-5-ShowElement-59,1,3857,3857,3857,0.00,0.000%,.25927,0.07,0.09,292.0
Op-2-GetAnimations-8,1,478645,478645,478645,0.00,0.000%,.00209,0.00,0.00,296.0
Op-6-ChangeTextureColor-59,1,4046,4046,4046,0.00,0.000%,.24716,0.07,0.09,292.0
Op-2-GetAnimations-47,1,482067,482067,482067,0.00,0.000%,.00207,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-59,1,3990,3990,3990,0.00,0.000%,.25063,0.07,0.10,292.0
Op-3-GetItems-47,1,3781,3781,3781,0.00,0.000%,.26448,0.34,0.04,1298.0
Op-8-GenerateAvatar-59,1,3815,3815,3815,0.00,0.000%,.26212,0.07,0.09,292.0
Workflow-User-59,1,486490,486490,486490,0.00,0.000%,.00206,0.01,0.00,3366.0
Op-4-HideElement-46,1,252466,252466,252466,0.00,0.000%,.00396,0.00,0.00,292.0
Op-4-HideElement-69,1,381329,381329,381329,0.00,0.000%,.00262,0.00,0.00,292.0
Op-2-GetAnimations-19,1,495411,495411,495411,0.00,0.000%,.00202,0.00,0.00,296.0
Op-5-ShowElement-46,1,5596,5596,5596,0.00,0.000%,.17870,0.05,0.07,292.0
Op-5-ShowElement-69,1,5159,5159,5159,0.00,0.000%,.19384,0.06,0.07,292.0
Op-6-ChangeTextureColor-46,1,5517,5517,5517,0.00,0.000%,.18126,0.05,0.07,292.0
Op-3-GetItems-74,1,108215,108215,108215,0.00,0.000%,.00924,0.01,0.00,1298.0
Op-6-ChangeTextureColor-69,1,5394,5394,5394,0.00,0.000%,.18539,0.05,0.07,292.0
Op-3-GetItems-53,1,321961,321961,321961,0.00,0.000%,.00311,0.00,0.00,1298.0
Op-8-GenerateAvatar-48,1,58460,58460,58460,0.00,0.000%,.01711,0.00,0.01,292.0
Workflow-User-48,1,505612,505612,505612,0.00,0.000%,.00198,0.01,0.00,3366.0
Op-4-HideElement-53,1,3993,3993,3993,0.00,0.000%,.25044,0.07,0.10,292.0
Op-4-HideElement-68,1,388449,388449,388449,0.00,0.000%,.00257,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-69,1,12395,12395,12395,0.00,0.000%,.08068,0.02,0.03,292.0
Op-5-ShowElement-53,1,5616,5616,5616,0.00,0.000%,.17806,0.05,0.07,292.0
Op-5-ShowElement-68,1,5702,5702,5702,0.00,0.000%,.17538,0.05,0.06,292.0
Op-6-ChangeTextureColor-53,1,3813,3813,3813,0.00,0.000%,.26226,0.07,0.10,292.0
Op-6-ChangeTextureColor-68,1,3793,3793,3793,0.00,0.000%,.26364,0.08,0.10,292.0
Op-7-ChangeTextureMaterial-53,1,3801,3801,3801,0.00,0.000%,.26309,0.08,0.10,292.0
Op-3-GetItems-36,1,325130,325130,325130,0.00,0.000%,.00308,0.00,0.00,1298.0
Op-8-GenerateAvatar-53,1,3956,3956,3956,0.00,0.000%,.25278,0.07,0.09,292.0
Workflow-User-53,1,526092,526092,526092,0.00,0.000%,.00190,0.01,0.00,3366.0
Op-2-GetAnimations-62,1,526131,526131,526131,0.00,0.000%,.00190,0.00,0.00,296.0
Op-7-ChangeTextureMaterial-43,1,246890,246890,246890,0.00,0.000%,.00405,0.00,0.00,292.0
Op-3-GetItems-62,1,3761,3761,3761,0.00,0.000%,.26589,0.34,0.04,1298.0
Op-7-ChangeTextureMaterial-54,1,225726,225726,225726,0.00,0.000%,.00443,0.00,0.00,292.0
Op-6-ChangeTextureColor-61,1,211405,211405,211405,0.00,0.000%,.00473,0.00,0.00,292.0
Op-8-GenerateAvatar-23,1,180990,180990,180990,0.00,0.000%,.00553,0.00,0.00,292.0
Workflow-User-23,1,537992,537992,537992,0.00,0.000%,.00186,0.01,0.00,3366.0
Op-3-GetItems-19,1,42838,42838,42838,0.00,0.000%,.02334,0.03,0.00,1298.0
Op-4-HideElement-70,1,248068,248068,248068,0.00,0.000%,.00403,0.00,0.00,292.0
Op-4-HideElement-19,1,3730,3730,3730,0.00,0.000%,.26810,0.08,0.11,292.0
Op-5-ShowElement-70,1,5444,5444,5444,0.00,0.000%,.18369,0.05,0.07,292.0
Op-5-ShowElement-19,1,5413,5413,5413,0.00,0.000%,.18474,0.05,0.07,292.0
Op-6-ChangeTextureColor-72,1,173395,173395,173395,0.00,0.000%,.00577,0.00,0.00,292.0
Op-6-ChangeTextureColor-19,1,3915,3915,3915,0.00,0.000%,.25543,0.07,0.10,292.0
Op-7-ChangeTextureMaterial-72,1,3870,3870,3870,0.00,0.000%,.25840,0.07,0.10,292.0
Op-7-ChangeTextureMaterial-19,1,3669,3669,3669,0.00,0.000%,.27255,0.08,0.11,292.0
Op-3-GetItems-12,1,257523,257523,257523,0.00,0.000%,.00388,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-46,1,57438,57438,57438,0.00,0.000%,.01741,0.00,0.01,292.0
Op-6-ChangeTextureColor-49,1,398220,398220,398220,0.00,0.000%,.00251,0.00,0.00,292.0
Op-6-ChangeTextureColor-39,1,254557,254557,254557,0.00,0.000%,.00393,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-49,1,3886,3886,3886,0.00,0.000%,.25733,0.07,0.10,292.0
Op-7-ChangeTextureMaterial-39,1,3835,3835,3835,0.00,0.000%,.26076,0.07,0.10,292.0
Op-8-GenerateAvatar-49,1,3593,3593,3593,0.00,0.000%,.27832,0.08,0.10,292.0
Workflow-User-49,1,566051,566051,566051,0.00,0.000%,.00177,0.01,0.00,3366.0
Op-3-GetItems-10,1,211685,211685,211685,0.00,0.000%,.00472,0.01,0.00,1298.0
Op-3-GetItems-57,1,118900,118900,118900,0.00,0.000%,.00841,0.01,0.00,1298.0
Op-4-HideElement-10,1,3574,3574,3574,0.00,0.000%,.27980,0.08,0.12,292.0
Op-4-HideElement-57,1,3809,3809,3809,0.00,0.000%,.26254,0.07,0.11,292.0
Op-5-ShowElement-10,1,3656,3656,3656,0.00,0.000%,.27352,0.08,0.10,292.0
Op-5-ShowElement-57,1,3682,3682,3682,0.00,0.000%,.27159,0.08,0.10,292.0
Op-6-ChangeTextureColor-10,1,3831,3831,3831,0.00,0.000%,.26103,0.07,0.10,292.0
Op-6-ChangeTextureColor-67,1,130216,130216,130216,0.00,0.000%,.00768,0.00,0.00,292.0
Op-3-GetItems-5,1,262054,262054,262054,0.00,0.000%,.00382,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-67,1,3890,3890,3890,0.00,0.000%,.25707,0.07,0.10,292.0
Op-4-HideElement-5,1,3918,3918,3918,0.00,0.000%,.25523,0.07,0.11,292.0
Op-3-GetItems-2,1,584265,584265,584265,0.00,0.000%,.00171,0.00,0.00,1298.0
Op-5-ShowElement-5,1,3773,3773,3773,0.00,0.000%,.26504,0.08,0.10,292.0
Op-2-GetAnimations-71,1,592193,592193,592193,0.00,0.000%,.00169,0.00,0.00,296.0
Op-6-ChangeTextureColor-5,1,3735,3735,3735,0.00,0.000%,.26774,0.08,0.10,292.0
Op-4-HideElement-11,1,182812,182812,182812,0.00,0.000%,.00547,0.00,0.00,292.0
Op-8-GenerateAvatar-72,1,48696,48696,48696,0.00,0.000%,.02054,0.01,0.01,292.0
Workflow-User-72,1,599470,599470,599470,0.00,0.000%,.00167,0.01,0.00,3366.0
Op-5-ShowElement-11,1,3837,3837,3837,0.00,0.000%,.26062,0.07,0.10,292.0
Op-2-GetAnimations-51,1,603495,603495,603495,0.00,0.000%,.00166,0.00,0.00,296.0
Op-6-ChangeTextureColor-45,1,543375,543375,543375,0.00,0.000%,.00184,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-45,1,3684,3684,3684,0.00,0.000%,.27144,0.08,0.10,292.0
Op-3-GetItems-51,1,4018,4018,4018,0.00,0.000%,.24888,0.32,0.04,1298.0
Op-8-GenerateAvatar-34,1,263034,263034,263034,0.00,0.000%,.00380,0.00,0.00,292.0
Workflow-User-34,1,611692,611692,611692,0.00,0.000%,.00163,0.01,0.00,3366.0
Op-4-HideElement-13,1,202057,202057,202057,0.00,0.000%,.00495,0.00,0.00,292.0
Op-4-HideElement-47,1,130682,130682,130682,0.00,0.000%,.00765,0.00,0.00,292.0
Op-5-ShowElement-13,1,5563,5563,5563,0.00,0.000%,.17976,0.05,0.07,292.0
Op-2-GetAnimations-75,1,616868,616868,616868,0.00,0.000%,.00162,0.00,0.00,296.0
Op-5-ShowElement-47,1,3845,3845,3845,0.00,0.000%,.26008,0.07,0.10,292.0
Op-3-GetItems-75,1,3827,3827,3827,0.00,0.000%,.26130,0.33,0.04,1298.0
Op-4-HideElement-16,1,564047,564047,564047,0.00,0.000%,.00177,0.00,0.00,292.0
Op-4-HideElement-30,1,191499,191499,191499,0.00,0.000%,.00522,0.00,0.00,292.0
Op-5-ShowElement-16,1,3715,3715,3715,0.00,0.000%,.26918,0.08,0.10,292.0
Op-5-ShowElement-30,1,3720,3720,3720,0.00,0.000%,.26882,0.08,0.10,292.0
Op-8-GenerateAvatar-46,1,73088,73088,73088,0.00,0.000%,.01368,0.00,0.00,292.0
Workflow-User-46,1,631476,631476,631476,0.00,0.000%,.00158,0.01,0.00,3366.0
Op-6-ChangeTextureColor-11,1,32305,32305,32305,0.00,0.000%,.03095,0.01,0.01,292.0
Op-3-GetItems-8,1,157513,157513,157513,0.00,0.000%,.00635,0.01,0.00,1298.0
Op-2-GetAnimations-32,1,636194,636194,636194,0.00,0.000%,.00157,0.00,0.00,296.0
Op-3-GetItems-21,1,631231,631231,631231,0.00,0.000%,.00158,0.00,0.00,1298.0
Op-4-HideElement-8,1,3929,3929,3929,0.00,0.000%,.25452,0.07,0.11,292.0
Op-5-ShowElement-8,1,5200,5200,5200,0.00,0.000%,.19231,0.05,0.07,292.0
Op-4-HideElement-21,1,5324,5324,5324,0.00,0.000%,.18783,0.05,0.08,292.0
Op-8-GenerateAvatar-67,1,60606,60606,60606,0.00,0.000%,.01650,0.00,0.01,292.0
Workflow-User-67,1,645181,645181,645181,0.00,0.000%,.00155,0.01,0.00,3366.0
Op-5-ShowElement-21,1,3688,3688,3688,0.00,0.000%,.27115,0.08,0.10,292.0
Op-6-ChangeTextureColor-47,1,28504,28504,28504,0.00,0.000%,.03508,0.01,0.01,292.0
Op-3-GetItems-17,1,418128,418128,418128,0.00,0.000%,.00239,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-47,1,3709,3709,3709,0.00,0.000%,.26961,0.08,0.10,292.0
Op-3-GetItems-50,1,351797,351797,351797,0.00,0.000%,.00284,0.00,0.00,1298.0
Op-8-GenerateAvatar-47,1,3651,3651,3651,0.00,0.000%,.27390,0.08,0.10,292.0
Workflow-User-47,1,656359,656359,656359,0.00,0.000%,.00152,0.01,0.00,3366.0
Op-4-HideElement-50,1,3429,3429,3429,0.00,0.000%,.29163,0.08,0.12,292.0
Op-8-GenerateAvatar-54,1,126284,126284,126284,0.00,0.000%,.00792,0.00,0.00,292.0
Workflow-User-54,1,660008,660008,660008,0.00,0.000%,.00152,0.00,0.00,3366.0
Op-5-ShowElement-50,1,3788,3788,3788,0.00,0.000%,.26399,0.08,0.10,292.0
Op-4-HideElement-37,1,392810,392810,392810,0.00,0.000%,.00255,0.00,0.00,292.0
Op-6-ChangeTextureColor-50,1,3543,3543,3543,0.00,0.000%,.28225,0.08,0.11,292.0
Op-5-ShowElement-37,1,3800,3800,3800,0.00,0.000%,.26316,0.08,0.10,292.0
Op-7-ChangeTextureMaterial-50,1,3847,3847,3847,0.00,0.000%,.25994,0.07,0.10,292.0
Op-6-ChangeTextureColor-37,1,3797,3797,3797,0.00,0.000%,.26337,0.08,0.10,292.0
Op-8-GenerateAvatar-45,1,66532,66532,66532,0.00,0.000%,.01503,0.00,0.01,292.0
Workflow-User-45,1,674171,674171,674171,0.00,0.000%,.00148,0.00,0.00,3366.0
Op-8-GenerateAvatar-50,1,4676,4676,4676,0.00,0.000%,.21386,0.06,0.08,292.0
Workflow-User-50,1,675121,675121,675121,0.00,0.000%,.00148,0.00,0.00,3366.0
Op-3-GetItems-64,1,222716,222716,222716,0.00,0.000%,.00449,0.01,0.00,1298.0
Op-6-ChangeTextureColor-30,1,50224,50224,50224,0.00,0.000%,.01991,0.01,0.01,292.0
Op-4-HideElement-64,1,3587,3587,3587,0.00,0.000%,.27878,0.08,0.12,292.0
Op-7-ChangeTextureMaterial-30,1,4420,4420,4420,0.00,0.000%,.22624,0.06,0.09,292.0
Op-2-GetAnimations-42,1,685267,685267,685267,0.00,0.000%,.00146,0.00,0.00,296.0
Op-5-ShowElement-64,1,4296,4296,4296,0.00,0.000%,.23277,0.07,0.09,292.0
Op-8-GenerateAvatar-30,1,5640,5640,5640,0.00,0.000%,.17730,0.05,0.06,292.0
Workflow-User-30,1,689059,689059,689059,0.00,0.000%,.00145,0.00,0.00,3366.0
Op-2-GetAnimations-44,1,689150,689150,689150,0.00,0.000%,.00145,0.00,0.00,296.0
Op-6-ChangeTextureColor-16,1,64507,64507,64507,0.00,0.000%,.01550,0.00,0.01,292.0
Op-3-GetItems-44,1,3701,3701,3701,0.00,0.000%,.27020,0.34,0.04,1298.0
Op-7-ChangeTextureMaterial-16,1,3604,3604,3604,0.00,0.000%,.27747,0.08,0.11,292.0
Op-4-HideElement-17,1,44258,44258,44258,0.00,0.000%,.02259,0.01,0.01,292.0
Op-6-ChangeTextureColor-64,1,13814,13814,13814,0.00,0.000%,.07239,0.02,0.03,292.0
Op-5-ShowElement-17,1,3574,3574,3574,0.00,0.000%,.27980,0.08,0.10,292.0
Op-7-ChangeTextureMaterial-64,1,3411,3411,3411,0.00,0.000%,.29317,0.08,0.11,292.0
Op-6-ChangeTextureColor-17,1,3705,3705,3705,0.00,0.000%,.26991,0.08,0.10,292.0
Op-8-GenerateAvatar-64,1,3542,3542,3542,0.00,0.000%,.28233,0.08,0.10,292.0
Workflow-User-64,1,706142,706142,706142,0.00,0.000%,.00142,0.00,0.00,3366.0
Op-6-ChangeTextureColor-7,1,305513,305513,305513,0.00,0.000%,.00327,0.00,0.00,292.0
Op-8-GenerateAvatar-39,1,143879,143879,143879,0.00,0.000%,.00695,0.00,0.00,292.0
Workflow-User-39,1,709891,709891,709891,0.00,0.000%,.00141,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-7,1,3537,3537,3537,0.00,0.000%,.28273,0.08,0.11,292.0
Op-4-HideElement-36,1,190639,190639,190639,0.00,0.000%,.00525,0.00,0.00,292.0
Op-8-GenerateAvatar-7,1,4342,4342,4342,0.00,0.000%,.23031,0.07,0.08,292.0
Workflow-User-7,1,715677,715677,715677,0.00,0.000%,.00140,0.00,0.00,3366.0
Op-3-GetItems-71,1,124656,124656,124656,0.00,0.000%,.00802,0.01,0.00,1298.0
Op-5-ShowElement-36,1,4344,4344,4344,0.00,0.000%,.23020,0.07,0.08,292.0
Op-4-HideElement-71,1,3363,3363,3363,0.00,0.000%,.29735,0.08,0.12,292.0
Op-6-ChangeTextureColor-36,1,3788,3788,3788,0.00,0.000%,.26399,0.08,0.10,292.0
Op-5-ShowElement-71,1,3839,3839,3839,0.00,0.000%,.26048,0.07,0.10,292.0
Op-7-ChangeTextureMaterial-36,1,3628,3628,3628,0.00,0.000%,.27563,0.08,0.11,292.0
Op-6-ChangeTextureColor-8,1,85010,85010,85010,0.00,0.000%,.01176,0.00,0.00,292.0
Op-3-GetItems-33,1,613906,613906,613906,0.00,0.000%,.00163,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-5,1,134725,134725,134725,0.00,0.000%,.00742,0.00,0.00,292.0
Op-2-GetAnimations-58,1,733419,733419,733419,0.00,0.000%,.00136,0.00,0.00,296.0
Op-6-ChangeTextureColor-70,1,186938,186938,186938,0.00,0.000%,.00535,0.00,0.00,292.0
Op-4-HideElement-75,1,117418,117418,117418,0.00,0.000%,.00852,0.00,0.00,292.0
Op-6-ChangeTextureColor-13,1,121773,121773,121773,0.00,0.000%,.00821,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-70,1,5537,5537,5537,0.00,0.000%,.18060,0.05,0.07,292.0
Op-5-ShowElement-75,1,3613,3613,3613,0.00,0.000%,.27678,0.08,0.10,292.0
Op-8-GenerateAvatar-70,1,3463,3463,3463,0.00,0.000%,.28877,0.08,0.10,292.0
Workflow-User-70,1,742504,742504,742504,0.00,0.000%,.00135,0.00,0.00,3366.0
Op-2-GetAnimations-66,1,745410,745410,745410,0.00,0.000%,.00134,0.00,0.00,296.0
Op-8-GenerateAvatar-36,1,20959,20959,20959,0.00,0.000%,.04771,0.01,0.02,292.0
Workflow-User-36,1,746300,746300,746300,0.00,0.000%,.00134,0.00,0.00,3366.0
Op-3-GetItems-66,1,3464,3464,3464,0.00,0.000%,.28868,0.37,0.04,1298.0
Op-4-HideElement-74,1,248399,248399,248399,0.00,0.000%,.00403,0.00,0.00,292.0
Op-4-HideElement-66,1,4897,4897,4897,0.00,0.000%,.20421,0.06,0.08,292.0
Op-5-ShowElement-74,1,4767,4767,4767,0.00,0.000%,.20978,0.06,0.08,292.0
Op-4-HideElement-2,1,166558,166558,166558,0.00,0.000%,.00600,0.00,0.00,292.0
Op-5-ShowElement-66,1,4835,4835,4835,0.00,0.000%,.20683,0.06,0.08,292.0
Op-5-ShowElement-2,1,4598,4598,4598,0.00,0.000%,.21749,0.06,0.08,292.0
Op-4-HideElement-51,1,152462,152462,152462,0.00,0.000%,.00656,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-61,1,230645,230645,230645,0.00,0.000%,.00434,0.00,0.00,292.0
Op-5-ShowElement-51,1,4756,4756,4756,0.00,0.000%,.21026,0.06,0.08,292.0
Op-4-HideElement-3,1,438634,438634,438634,0.00,0.000%,.00228,0.00,0.00,292.0
Op-6-ChangeTextureColor-51,1,3618,3618,3618,0.00,0.000%,.27640,0.08,0.10,292.0
Op-5-ShowElement-3,1,3450,3450,3450,0.00,0.000%,.28986,0.08,0.11,292.0
Op-2-GetAnimations-31,1,772095,772095,772095,0.00,0.000%,.00130,0.00,0.00,296.0
Op-6-ChangeTextureColor-3,1,3379,3379,3379,0.00,0.000%,.29595,0.08,0.11,292.0
Op-8-GenerateAvatar-61,1,10733,10733,10733,0.00,0.000%,.09317,0.03,0.03,292.0
Workflow-User-61,1,775256,775256,775256,0.00,0.000%,.00129,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-3,1,3908,3908,3908,0.00,0.000%,.25589,0.07,0.10,292.0
Op-7-ChangeTextureMaterial-22,1,393016,393016,393016,0.00,0.000%,.00254,0.00,0.00,292.0
Op-4-HideElement-44,1,86387,86387,86387,0.00,0.000%,.01158,0.00,0.00,292.0
Op-8-GenerateAvatar-69,1,268310,268310,268310,0.00,0.000%,.00373,0.00,0.00,292.0
Workflow-User-69,1,782157,782157,782157,0.00,0.000%,.00128,0.00,0.00,3366.0
Op-5-ShowElement-44,1,3430,3430,3430,0.00,0.000%,.29155,0.08,0.11,292.0
Op-6-ChangeTextureColor-75,1,43690,43690,43690,0.00,0.000%,.02289,0.01,0.01,292.0
Op-3-GetItems-56,1,511105,511105,511105,0.00,0.000%,.00196,0.00,0.00,1298.0
Op-7-ChangeTextureMaterial-75,1,3377,3377,3377,0.00,0.000%,.29612,0.08,0.11,292.0
Op-4-HideElement-56,1,3407,3407,3407,0.00,0.000%,.29351,0.08,0.12,292.0
Op-8-GenerateAvatar-75,1,3387,3387,3387,0.00,0.000%,.29525,0.08,0.10,292.0
Workflow-User-75,1,792368,792368,792368,0.00,0.000%,.00126,0.00,0.00,3366.0
Op-5-ShowElement-56,1,3502,3502,3502,0.00,0.000%,.28555,0.08,0.10,292.0
Op-3-GetItems-42,1,111026,111026,111026,0.00,0.000%,.00901,0.01,0.00,1298.0
Op-6-ChangeTextureColor-56,1,3184,3184,3184,0.00,0.000%,.31407,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-10,1,218966,218966,218966,0.00,0.000%,.00457,0.00,0.00,292.0
Op-4-HideElement-42,1,3566,3566,3566,0.00,0.000%,.28043,0.08,0.12,292.0
Op-5-ShowElement-42,1,3251,3251,3251,0.00,0.000%,.30760,0.09,0.11,292.0
Op-8-GenerateAvatar-10,1,3723,3723,3723,0.00,0.000%,.26860,0.08,0.10,292.0
Workflow-User-10,1,803871,803871,803871,0.00,0.000%,.00124,0.00,0.00,3366.0
Op-6-ChangeTextureColor-42,1,3402,3402,3402,0.00,0.000%,.29394,0.08,0.11,292.0
Op-4-HideElement-33,1,76740,76740,76740,0.00,0.000%,.01303,0.00,0.01,292.0
Op-8-GenerateAvatar-15,1,586689,586689,586689,0.00,0.000%,.00170,0.00,0.00,292.0
Workflow-User-15,1,810421,810421,810421,0.00,0.000%,.00123,0.00,0.00,3366.0
Op-5-ShowElement-33,1,3414,3414,3414,0.00,0.000%,.29291,0.08,0.11,292.0
Op-6-ChangeTextureColor-33,1,3233,3233,3233,0.00,0.000%,.30931,0.09,0.12,292.0
Op-3-GetItems-58,1,79802,79802,79802,0.00,0.000%,.01253,0.02,0.00,1298.0
Op-2-GetAnimations-27,1,817134,817134,817134,0.00,0.000%,.00122,0.00,0.00,296.0
Op-6-ChangeTextureColor-60,1,354483,354483,354483,0.00,0.000%,.00282,0.00,0.00,292.0
Op-3-GetItems-27,1,3596,3596,3596,0.00,0.000%,.27809,0.35,0.04,1298.0
Op-7-ChangeTextureMaterial-56,1,24342,24342,24342,0.00,0.000%,.04108,0.01,0.02,292.0
Op-4-HideElement-27,1,3349,3349,3349,0.00,0.000%,.29860,0.09,0.12,292.0
Op-7-ChangeTextureMaterial-33,1,10712,10712,10712,0.00,0.000%,.09335,0.03,0.04,292.0
Op-5-ShowElement-27,1,3375,3375,3375,0.00,0.000%,.29630,0.08,0.11,292.0
Op-8-GenerateAvatar-33,1,3532,3532,3532,0.00,0.000%,.28313,0.08,0.10,292.0
Workflow-User-33,1,827923,827923,827923,0.00,0.000%,.00121,0.00,0.00,3366.0
Op-6-ChangeTextureColor-27,1,3499,3499,3499,0.00,0.000%,.28580,0.08,0.11,292.0
Op-7-ChangeTextureMaterial-37,1,159597,159597,159597,0.00,0.000%,.00627,0.00,0.00,292.0
Op-7-ChangeTextureMaterial-27,1,3339,3339,3339,0.00,0.000%,.29949,0.09,0.12,292.0
Op-8-GenerateAvatar-37,1,3505,3505,3505,0.00,0.000%,.28531,0.08,0.10,292.0
Workflow-User-37,1,834729,834729,834729,0.00,0.000%,.00120,0.00,0.00,3366.0
Op-8-GenerateAvatar-27,1,3486,3486,3486,0.00,0.000%,.28686,0.08,0.10,292.0
Workflow-User-27,1,837831,837831,837831,0.00,0.000%,.00119,0.00,0.00,3366.0
Op-8-GenerateAvatar-22,1,59113,59113,59113,0.00,0.000%,.01692,0.00,0.01,292.0
Workflow-User-22,1,838394,838394,838394,0.00,0.000%,.00119,0.00,0.00,3366.0
Op-7-ChangeTextureMaterial-51,1,72431,72431,72431,0.00,0.000%,.01381,0.00,0.01,292.0
Op-8-GenerateAvatar-56,1,20650,20650,20650,0.00,0.000%,.04843,0.01,0.02,292.0
Workflow-User-56,1,841240,841240,841240,0.00,0.000%,.00119,0.00,0.00,3366.0
Op-2-GetAnimations-26,1,844485,844485,844485,0.00,0.000%,.00118,0.00,0.00,296.0
Op-2-GetAnimations-35,1,844756,844756,844756,0.00,0.000%,.00118,0.00,0.00,296.0
Op-3-GetItems-26,1,3114,3114,3114,0.00,0.000%,.32113,0.41,0.05,1298.0
Op-3-GetItems-35,1,3388,3388,3388,0.00,0.000%,.29516,0.37,0.04,1298.0
Op-4-HideElement-26,1,3256,3256,3256,0.00,0.000%,.30713,0.09,0.13,292.0
Op-4-HideElement-35,1,3781,3781,3781,0.00,0.000%,.26448,0.08,0.11,292.0
Op-4-HideElement-58,1,42214,42214,42214,0.00,0.000%,.02369,0.01,0.01,292.0
Op-5-ShowElement-26,1,5258,5258,5258,0.00,0.000%,.19019,0.05,0.07,292.0
Op-5-ShowElement-35,1,4258,4258,4258,0.00,0.000%,.23485,0.07,0.09,292.0
